	text	cmp_code	party_id	date
21760	['continue', 'investment', 'waste', 'water', 'scheme', 'ensure', 'discharge', 'river', 'lake', 'meet', 'high', 'international', 'standard']	501	53620	200705
21761	['implement', 'high', 'standard', 'water', 'protection', 'ensure', 'farmer', 'particular', 'necessary', 'support', 'operate', 'standard']	501	53620	200705
21762	['ensure', 'coastal', 'bathing', 'water', 'compliance', 'rise', 'increase', 'number', 'blue', 'flag', 'beach', 'country']	501	53620	200705
21763	['introduce', 'scheme', 'support', 'replacement', 'upgrade', 'septic', 'tank', 'old', 'year', 'new', 'system']	501	53620	200705
21764	['environmental', 'protection', 'agency', 'report', 'ireland', 'compliance', 'air', 'quality', 'standard', 'pollutant']	501	53620	200705
21765	['however', 'want', 'improve', 'standard', 'particularly', 'relate', 'emission', 'transport', 'sector']	501	53620	200705
21766	['expand', 'network', 'air', 'quality', 'monitoring', 'station', 'improve', 'national', 'coverage']	416	53620	200705
21767	['introduce', 'new', 'standard', 'substance', 'previously', 'control', 'eg', 'cadmium', 'mercury', 'nickel']	416	53620	200705
21768	['ensure', 'compliance', 'new', 'limit', 'fine', 'particulate', 'matter', 'pm', 'generate', 'vehicle', 'engine']	416	53620	200705
21769	['thousand', 'chemical', 'everyday', 'adequately', 'test', 'impact', 'environment', 'human', 'health']	0	53620	200705
21770	['adopt', 'comprehensive', 'regulatory', 'framework', 'govern', 'manufacturing', 'chemical', 'use', 'europe', 'view', 'protect', 'human', 'health', 'environment', 'enhance', 'competitiveness']	416	53620	200705
21771	['implement', 'initiative', 'matter', 'priority', 'way', 'impact', 'competitiveness', 'economy']	410	53620	200705
21772	['establish', 'dublin', 'bay', 'area', 'task_force', 'maximise', 'potential', 'bay', 'people', 'capital', 'city']	502	53620	200705
21773	['support', 'development', 'environmental', 'technology', 'ireland', 'achieve', 'win', 'win', 'situation', 'improve', 'competitiveness', 'environmental', 'performance']	416	53620	200705
21774	['complete', 'national', 'survey', 'build', 'heritage', 'term', 'next', 'government', 'good', 'heritage', 'protect', 'planning', 'law', 'common', 'consistent', 'standard', 'country']	502	53620	200705
21775	['work', 'north_south', 'basis', 'increase', 'protection', 'available', 'remaining', 'thatched', 'cottage', 'ireland']	502	53620	200705
21776	['support', 'work', 'newly', 'establish', 'irish', 'heritage', 'trust']	502	53620	200705
21777	['update', 'consolidate', 'law', 'national', 'monument', 'maximise', 'clarify', 'protection', 'provide', 'archaeological', 'heritage']	502	53620	200705
21778	['seek', 'designation', 'clonmacnoise', 'unesco', 'world', 'heritage', 'site']	502	53620	200705
21779	['complete', 'designation', 'remain', 'area', 'propose', 'conservation', 'purpose']	502	53620	200705
21780	['work', 'farmer', 'landowner', 'put', 'place', 'management', 'plan', 'ensure', 'long_term', 'protection', 'valuable', 'conservation', 'area']	501	53620	200705
21781	['resource', 'national', 'biological', 'record', 'centre', 'central', 'database', 'record', 'richness', 'ireland', 'flora', 'fauna', 'centre', 'research', 'excellence']	501	53620	200705
21782	['work', 'ireland', 'basis', 'protect', 'threatened', 'specie', 'reintroduce', 'specie', 'disappear', 'ireland']	501	53620	200705
21783	['fianna_fail', 'recommit', 'policy', 'non', 'nuclear', 'power', 'strongly', 'believe', 'nuclear', 'power', 'sustainable', 'answer', 'ireland', 'energy', 'need']	416	53620	200705
21784	['nuclear', 'power', 'fail', 'ground', 'environmental', 'risk', 'long_term', 'economic', 'cost']	416	53620	200705
21785	['also', 'continue', 'believe', 'sellafield', 'pose', 'unacceptable', 'risk']	416	53620	200705
21786	['continue', 'br', 'political', 'diplomatic', 'legal', 'effort', 'bear', 'view', 'secure', 'safe', 'decommissioning', 'nuclear', 'reprocess', 'facility', 'sellafield']	102	53620	200705
21787	['press', 'eu', 'level', 'establishment', 'strong', 'independent', 'agency', 'inspect', 'nuclear', 'installation']	108	53620	200705
21788	['irish', 'tourism', 'hospitality', 'industry', 'successful', 'sector', 'irish', 'own', 'enterprise', 'support', 'region', 'job']	410	53620	200705
21789	['government', 'worked_hard', 'grow', 'number', 'overseas', 'visitor']	408	53620	200705
21790	['new', 'strategy', 'attract', 'tourist', 'region', 'economic', 'social', 'cultural', 'benefit', 'growth', 'feel', 'country']	0	53620	200705
21791	['place', 'tourism', 'heart', 'national', 'development', 'plan', 'set', 'investment', 'programme', 'industry']	0	53620	200705
21792	['irish', 'tourism', 'important', 'point', 'evolution']	0	53620	200705
21793	['market', 'place', 'change', 'rapidly', 'present', 'tourism', 'sector', 'challenge', 'opportunity']	0	53620	200705
21794	['fianna_fail', 'committed', 'building', 'growth', 'achieve', 'sustain']	0	53620	200705
21795	['confident', 'work', 'industry', 'target', 'set', 'new', 'horizon', 'programme', 'meet', 'namely', 'overseas', 'visitor', 'generate']	0	53620	200705
21796	['believe', 'key', 'continue', 'success', 'increasingly', 'competitive', 'marketplace', 'product', 'investment', 'innovation']	411	53620	200705
21797	['enhanced', 'access', 'creative', 'destination', 'marketing', 'human', 'resource', 'management']	411	53620	200705
21798	['cost', 'competitiveness', 'remain', 'critical', 'future', 'well', 'irish', 'tourism']	410	53620	200705
21799	['however', 'many', 'dimension', 'overall', 'competitiveness']	410	53620	200705
21800	['ireland', 'must', 'maintain', 'appeal', 'basis', 'successful', 'management', 'competitive', 'advantage']	410	53620	200705
21801	['goal', 'industry', 'deliver', 'quality', 'value', 'money', 'experience', 'vindicate', 'price']	0	53620	200705
21802	['determine', 'ensure', 'ireland', 'destination', 'choice', 'international', 'domestic', 'tourist']	0	53620	200705
21803	['tourism', 'experience', 'exceed', 'expectation', 'term', 'friendliness', 'quality', 'environment', 'diversity', 'depth', 'culture']	408	53620	200705
21804	['unique', 'selling', 'point', 'central', 'next_step', 'irish', 'tourism']	0	53620	200705
21805	['fianna_fail', 'recognis', 'investment', 'need', 'ensure', 'tourism', 'product', 'good', 'world', 'maximise', 'potential', 'environment']	501	53620	200705
21806	['heritage']	502	53620	200705
21807	['provide', 'assist', 'industry', 'tourism', 'agency', 'local_authoritie', 'deliver', 'ambitious', 'world_class', 'product', 'outline', 'failte', 'ireland', 'tourism', 'product', 'development', 'strategy']	410	53620	200705
21808	['place', 'much', 'great', 'emphasis', 'protection', 'conservation', 'interpretation', 'access', 'ireland', 'natural', 'build', 'heritage']	501	53620	200705
21809	['deepen', 'north_south', 'cooperation', 'tourism', 'build', 'particular', 'success', 'tourism', 'ireland', 'dynamic', 'innovative', 'cross_border', 'body', 'lead', 'way', 'mutually', 'advantageous', 'island', 'economic', 'co_operation']	101	53620	200705
21810	['establish', 'failte', 'ireland', 'innovation', 'fund', 'promote', 'support', 'development', 'tourism', 'product', 'new', 'irish', 'market', 'promote', 'good', 'practice']	408	53620	200705
21811	['particularly', 'term', 'environmental_sustainability', 'accessibility', 'tourist', 'disability']	416	53620	200705
21812	['develop', 'failte', 'ireland', 'rural', 'base', 'package', 'style', 'holiday', 'owner', 'farm', 'holiday', 'operator', 'offer', 'activity', 'walk', 'angle', 'golf', 'cycling', 'addition', 'provision', 'accommodation', 'quality', 'home', 'cook', 'meal']	408	53620	200705
21813	['develop', 'roll', 'programme', 'national', 'culture', 'musical', 'literary', 'festival', 'enhance', 'irish', 'tourism', 'product', 'particular', 'establishment', 'new', 'fund', 'creation', 'small', 'number', 'major', 'annual', 'event', 'period']	502	53620	200705
21814	['work', 'failte', 'ireland', 'tourism', 'ireland', 'capitalise', 'beauty', 'irish', 'countryside', 'promote', 'ireland', 'healthy', 'activity', 'holiday', 'destination', 'walking_cycl', 'angle', 'golfing', 'sailing', 'equestrian', 'marine', 'holiday']	408	53620	200705
21815	['fianna_fail', 'realis', 'affordable', 'efficient', 'transport', 'link', 'ireland', 'absolutely', 'crucial', 'attract', 'visitor', 'spread', 'benefit', 'region']	411	53620	200705
21816	['open', 'terminal', 'dublin_airport']	411	53620	200705
21817	['enhance', 'capacity', 'regional_airport', 'attract', 'direct', 'international', 'service', 'regional_airport', 'capital', 'grant', 'scheme']	411	53620	200705
21818	['make', 'rural', 'location', 'readily', 'accessible', 'tourist', 'short', 'visit', 'delivery', 'extensive', 'plan', 'outline', 'transport']	411	53620	200705
21819	['develop', 'potential', 'exist', 'market', 'priority', 'year', 'ahead', 'grow', 'new', 'market', 'bring', 'new', 'opportunity']	411	53620	200705
21820	['realise', 'potential', 'business', 'sport', 'eco', 'tourism', 'area', 'vital', 'new', 'growth', 'make', 'internet', 'marketing', 'booking', 'tool']	411	53620	200705
21821	['invest', 'national', 'development', 'plan', 'market', 'irish', 'tourism']	411	53620	200705
21822	['seize', 'opportunity', 'present', 'open', 'sky', 'arrangement', 'substantially', 'grow', 'number', 'visitor']	411	53620	200705
21823	['end', 'provide', 'significant', 'infrastructural', 'development', 'mid', 'west', 'area', 'well', 'market', 'support', 'shannon', 'region', 'transitional', 'period', 'help', 'consolidate', 'exist', 'market', 'develop', 'new', 'source', 'business']	411	53620	200705
21824	['build', 'opportunity', 'present', 'increase', 'availability', 'low', 'cost', 'flight', 'mainland', 'europe']	411	53620	200705
21825	['undertake', 'strategic', 'review', 'new', 'develop', 'market', 'identify', 'investment', 'action', 'need', 'realise', 'potential']	411	53620	200705
21826	['put', 'place', 'strong', 'promotional', 'programme', 'new', 'national', 'conference', 'centre', 'dublin', 'view', 'double', 'level', 'business', 'tourism', 'ireland', 'year', 'ten_year']	411	53620	200705
21827	['also', 'investigate', 'feasibility', 'regional', 'conference', 'centre', 'shannon', 'limerick', 'area']	301	53620	200705
21828	['encourage', 'tourism', 'agency', 'highlight', 'national', 'game', 'great', 'degree', 'promotional', 'activity', 'continue', 'policy', 'attract', 'suitable', 'major', 'sporting_event', 'ireland']	502	53620	200705
21829	['seek', 'tourism', 'agency', 'local_authoritie', 'suitable', 'area', 'develop', 'promote', 'eco', 'tourism', 'well', 'enhance', 'exist', 'northwest', 'project', 'green', 'box']	301	53620	200705
21830	['invest', 'new', 'information', 'communication', 'technology', 'market', 'customer', 'relation', 'management', 'training']	411	53620	200705
21831	['work', 'regional', 'tourism', 'development', 'board', 'conjunction', 'local_authoritie', 'tourism', 'industry', 'develop', 'comprehensive', 'interactive', 'local', 'area', 'tourism', 'web', 'site', 'carry', 'detail', 'possibility', 'area', 'tourist', 'book', 'facility']	301	53620	200705
21832	['new', 'worker', 'expect', 'join', 'tourism', 'sector', 'year', 'end', 'decade', 'human', 'resource', 'development', 'vital', 'issue', 'affect', 'development', 'success', 'tourism']	701	53620	200705
21833	['addition', 'ever', 'grow', 'multicultural', 'workforce', 'enhance', 'tourism', 'product', 'support', 'acquire', 'skill', 'need', 'enable', 'make', 'effective', 'contribution']	411	53620	200705
21834	['invest', 'national', 'development', 'plan', 'train', 'human', 'resource', 'tourism', 'sector']	411	53620	200705
21835	['implement', 'full', 'failte', 'ireland', 'compete', 'people', 'programme', 'look', 'people', 'work', 'industry', 'principal', 'source', 'competitive_advantage', 'skill', 'key', 'variable', 'deliver', 'strong', 'business', 'result']	411	53620	200705
21836	['farmer', 'understand', 'good', 'anyone', 'scale', 'challenge', 'face', 'globalisation', 'development']	703	53620	200705
21837	['farm', 'longer', 'dominant', 'part', 'economy', 'fianna_fail', 'absolutely', 'believe', 'play', 'vital', 'part', 'social', 'economic', 'life', 'country', 'must', 'supported', 'year', 'ahead']	703	53620	200705
21838	['period', 'rapid', 'transformation', 'worked_hard', 'farmer', 'support', 'help', 'compete']	703	53620	200705
21839	['big', 'change', 'scale', 'national', 'resource', 'devote', 'agriculture', 'representing', 'sustained', 'commitment', 'support', 'farmer', 'even', 'support', 'available', 'reduce']	703	53620	200705
21840	['overall', 'fund', 'provide', 'new', 'national', 'development', 'plan', 'agri_food', 'sector', 'total', 'come', 'national', 'exchequer']	703	53620	200705
21841	['face', 'criticism', 'many', 'opposition', 'amount', 'resource', 'time', 'spend', 'support', 'farmer', 'include', 'consistent', 'fight', 'unfair', 'trade_deal', 'anti', 'farmer', 'reform', 'cap']	703	53620	200705
21842	['proud', 'stance', 'remain', 'absolutely', 'committed', 'ensure', 'farmer', 'strong', 'influence', 'government', 'policy']	703	53620	200705
21843	['next', 'five_year', 'critical', 'many', 'area', 'entire', 'sector']	0	53620	200705
21844	['wto', 'cap', 'health', 'check', 'negotiation', 'conclude', 'necessary', 'provide', 'systematic', 'programme', 'investment', 'reform', 'help', 'farmer', 'meet', 'many', 'challenge', 'ahead']	703	53620	200705
21845	['proposing_seri', 'ambitious', 'next_step', 'forward', 'farm', 'forestry', 'food', 'industry', 'say', 'area', 'key', 'priority', 'government']	703	53620	200705
21846	['support', 'farm', 'family', 'order', 'maximise', 'choice', 'farm']	703	53620	200705
21847	['significantly', 'reduce', 'regulatory', 'burden', 'face', 'farmer']	703	53620	200705
21848	['invest', 'develop', 'new', 'product', 'new', 'food', 'market', 'bring', 'long_term', 'security', 'sector']	703	53620	200705
21849	['maintain', 'strong', 'independent', 'agriculture', 'food', 'department', 'ensure', 'agriculture', 'give', 'high', 'priority', 'future', 'programme', 'government']	703	53620	200705
21850	['decision', 'affect', 'irish', 'farmer', 'increasingly', 'strong', 'possible', 'leadership', 'irish', 'agriculture', 'require', 'world', 'negotiating', 'table']	703	53620	200705
21851	['commit', 'provide', 'leadership']	407	53620	200705
21852	['also', 'commit', 'work', 'ease', 'access', 'market', 'demand', 'arise', 'ahead', 'competitor']	0	53620	200705
21853	['secure', 'high', 'achievable', 'level', 'support', 'farming', 'sector', 'wto', 'level']	703	53620	200705
21854	['continue', 'protect', 'direct', 'payment', 'farmer', 'ensure', 'export', 'subsidy', 'deal', 'balance', 'equitable', 'way', 'promote', 'ne', 'non', 'trade', 'issue', 'part', 'trade_deal']	703	53620	200705
21855	['require', 'protect', 'irish', 'consumer', 'import', 'agricultural', 'produce', 'meet', 'standard', 'require', 'irish', 'farmer']	703	53620	200705
21856	['oppose', 'move', 'restrict', 'live', 'export', 'animal']	703	53620	200705
21857	['establish', 'high', 'level', 'strategic', 'group', 'whose', 'role', 'ongoing', 'basis', 'identify', 'work', 'ease', 'access', 'fully', 'exploit', 'new', 'overseas', 'market', 'irish', 'food', 'drink', 'product']	410	53620	200705
21858	['increase', 'funding', 'bord_bia', 'overseas', 'promotion', 'irish', 'food', 'agricultural', 'produce']	703	53620	200705
